temps,ACTU,MILIEU,LASER,LASER_ESTIME,TENSION_ACTU,TENSION_MILIEU,TENSION_LASER,DUTY CYCLE,STABILITE, I=0.532A, u=0.143V
378.0,28.626,27.444,27.075,26.9,2.304,2.367,2.387,1118.0,0.0
380.0,28.604,27.466,27.075,26.908,2.305,2.366,2.387,1118.0,0.0
382.0,28.604,27.444,27.075,26.914,2.305,2.367,2.387,1118.0,0.0
384.0,28.604,27.466,27.075,26.92,2.305,2.366,2.387,1118.0,0.0
386.0,28.512,27.466,27.187,26.927,2.31,2.366,2.381,1118.0,0.0
388.0,28.512,27.375,27.075,26.924,2.31,2.371,2.387,1118.0,0.0
390.0,28.626,27.397,27.075,26.924,2.304,2.37,2.387,1118.0,0.0
392.0,28.648,27.51,27.053,26.934,2.303,2.364,2.388,1118.0,0.0
394.0,28.692,27.466,26.963,26.938,2.3,2.366,2.393,1118.0,0.0
396.0,28.714,27.444,27.053,26.941,2.299,2.367,2.388,1118.0,0.0
398.0,28.714,27.557,27.144,26.953,2.299,2.361,2.383,1118.0,0.0
400.0,28.644,27.466,27.053,26.955,2.303,2.366,2.388,1118.0,0.0
402.0,28.688,27.488,27.144,26.96,2.3,2.365,2.383,1118.0,0.0
404.0,28.688,27.397,27.032,26.956,2.3,2.37,2.389,1118.0,0.0
406.0,28.78,27.397,27.053,26.953,2.296,2.37,2.388,1118.0,0.0
408.0,28.802,27.419,27.032,26.952,2.294,2.368,2.389,1118.0,0.0
410.0,28.802,27.488,26.963,26.957,2.294,2.365,2.393,1118.0,0.0
412.0,28.71,27.51,27.053,26.963,2.299,2.364,2.388,1118.0,0.0
414.0,28.802,27.51,27.032,26.969,2.294,2.364,2.389,1118.0,0.0
416.0,28.732,27.488,27.032,26.972,2.298,2.365,2.389,1118.0,0.0
418.0,28.732,27.397,27.032,26.967,2.298,2.37,2.389,1118.0,0.0
420.0,28.824,27.531,27.032,26.974,2.293,2.362,2.389,1118.0,0.0
422.0,28.846,27.553,27.053,26.982,2.292,2.361,2.388,1118.0,0.0
424.0,28.802,27.553,26.963,26.99,2.294,2.361,2.393,1118.0,0.0
426.0,28.802,27.575,26.963,26.998,2.294,2.36,2.393,1118.0,0.0
428.0,28.78,27.575,27.075,27.006,2.296,2.36,2.387,1118.0,0.0
430.0,28.824,27.575,27.097,27.013,2.293,2.36,2.386,1118.0,0.0
432.0,28.754,27.597,27.118,27.021,2.297,2.359,2.385,1118.0,0.0
434.0,28.732,27.575,27.14,27.027,2.298,2.36,2.383,1118.0,0.0
436.0,28.78,27.597,27.118,27.033,2.296,2.359,2.385,1118.0,0.0
438.0,28.758,27.506,27.006,27.032,2.297,2.364,2.391,1118.0,0.0
440.0,28.736,27.575,27.006,27.036,2.298,2.36,2.391,1118.0,0.0
442.0,28.736,27.553,27.028,27.039,2.298,2.361,2.39,1118.0,0.0
444.0,28.736,27.553,27.14,27.04,2.298,2.361,2.383,1118.0,0.0
446.0,28.736,27.553,27.14,27.042,2.298,2.361,2.383,1118.0,0.0
448.0,28.666,27.597,27.231,27.048,2.302,2.359,2.379,1118.0,0.0
450.0,28.71,27.597,27.252,27.052,2.299,2.359,2.377,1118.0,0.0
452.0,28.802,27.528,27.162,27.051,2.294,2.363,2.382,1118.0,0.0
