temps,ACTU,MILIEU,LASER
517.78,36.82,34.23,32.87
517.93,36.82,34.23,32.87
518.08,36.82,34.23,32.87
518.23,36.82,34.23,32.97
518.38,36.82,34.23,32.87
518.53,36.82,34.23,32.87
518.68,36.82,34.23,32.87
518.83,36.82,34.23,32.87
518.98,36.82,34.23,32.87
519.13,36.82,34.23,32.87
519.28,36.82,34.23,32.87
519.43,36.82,34.23,32.97
519.58,36.82,34.23,32.87
519.73,36.82,34.23,32.87
519.88,36.92,34.23,32.87
520.03,36.92,34.23,32.87
520.18,36.82,34.23,32.97
520.33,36.82,34.23,32.97
520.48,36.82,34.23,32.97
520.63,36.82,34.23,32.97
520.78,36.92,34.13,32.97
520.93,36.82,34.23,32.97
521.08,36.82,34.23,32.97
521.23,36.82,34.23,32.87
521.38,36.82,34.23,32.87
521.53,36.82,34.23,32.87
521.68,36.92,34.23,32.87
521.83,36.82,34.23,32.87
521.98,36.82,34.23,32.87
522.13,36.82,34.23,32.87
522.28,36.82,34.23,32.87
522.43,36.82,34.23,32.87
522.58,36.92,34.23,32.87
522.73,36.82,34.23,32.97
522.88,36.82,34.23,32.97
523.03,36.82,34.23,32.87
523.18,36.82,34.23,32.87
523.33,36.82,34.23,32.97
523.48,36.82,34.13,32.87
523.63,36.82,34.23,32.87
523.78,36.82,34.23,32.87
523.93,36.82,34.23,32.97
524.08,36.82,34.23,32.97
524.23,36.82,34.23,32.97
524.38,36.82,34.23,32.97
524.53,36.82,34.23,32.97
524.68,36.82,34.23,32.97
524.83,36.82,34.23,32.87
524.98,36.82,34.23,32.97
525.13,36.82,34.23,32.97
525.28,36.82,34.23,32.97
525.43,36.82,34.13,32.97
525.58,36.82,34.23,32.97
525.73,36.82,34.23,32.97
525.88,36.82,34.23,32.97
526.03,36.82,34.13,32.97
526.18,36.82,34.13,32.97
526.33,36.82,34.23,32.97
526.48,36.82,34.23,32.97
526.63,36.82,34.23,32.97
526.78,36.82,34.13,32.97
526.93,36.82,34.23,33.06
527.08,36.82,34.23,32.97
527.23,36.82,34.13,32.97
527.38,36.82,34.13,32.97
527.53,36.82,34.13,32.97
527.68,36.82,34.23,32.97
527.83,36.82,34.23,32.97
527.98,36.82,34.13,32.97
528.13,36.82,34.13,32.97
528.28,36.82,34.13,33.06
528.43,36.82,34.23,32.97
528.58,36.82,34.23,32.97
528.73,36.82,34.13,32.97
528.88,36.82,34.13,32.97
529.03,36.82,34.13,33.06
529.18,36.82,34.23,32.97
529.33,36.82,34.13,32.97
529.48,36.82,34.13,32.97
529.63,36.82,34.23,32.97
529.78,36.82,34.13,32.97
529.93,36.82,34.23,32.97
530.08,36.82,34.13,32.97
530.23,36.82,34.23,32.97
530.38,36.82,34.23,32.97
530.53,36.82,34.13,32.97
530.68,36.82,34.13,32.97
530.83,36.82,34.13,32.97
530.98,36.82,34.23,32.97
531.13,36.82,34.13,32.97
531.28,36.82,34.23,32.97
531.43,36.82,34.13,32.97
531.58,36.82,34.23,32.97
531.73,36.82,34.23,32.97
531.88,36.92,34.23,32.97
532.03,36.92,34.23,32.97
532.18,36.92,34.23,32.97
532.33,36.82,34.23,32.97
532.48,36.92,34.23,32.97
532.63,36.92,34.23,32.97
532.78,36.92,34.13,32.97
532.93,36.82,34.13,32.97
533.08,36.82,34.23,32.97
533.23,36.92,34.23,32.97
533.38,36.92,34.23,32.97
533.53,36.92,34.23,32.97
533.68,36.92,34.23,32.97
533.83,36.92,34.23,32.97
533.98,36.92,34.23,32.97
534.13,36.92,34.13,32.97
534.28,36.92,34.23,32.97
534.43,36.92,34.23,32.97
534.58,36.82,34.23,32.97
534.73,36.92,34.23,33.06
534.88,36.82,34.23,32.97
535.03,36.82,34.23,32.97
535.18,36.92,34.23,32.97
535.33,36.92,34.23,32.97
535.48,36.92,34.23,32.97
535.63,36.92,34.23,32.97
535.78,36.82,34.23,32.97
535.93,36.92,34.23,32.97
536.08,36.82,34.23,33.06
536.23,36.92,34.23,32.97
536.38,36.82,34.23,32.97
536.53,36.82,34.23,32.97
536.68,36.92,34.23,32.97
536.83,36.82,34.23,32.97
536.98,36.82,34.23,33.06
537.13,36.82,34.23,32.97
537.28,36.82,34.23,32.97
537.43,36.92,34.23,33.06
537.58,36.92,34.23,32.97
537.73,36.82,34.23,33.06
537.88,36.92,34.23,33.06
538.03,36.82,34.23,32.97
538.18,36.82,34.23,32.97
538.33,36.82,34.23,32.97
538.48,36.82,34.23,33.06
538.63,36.82,34.23,33.06
538.78,36.82,34.23,32.97
538.93,36.92,34.33,32.97
539.08,36.82,34.23,32.97
539.23,36.92,34.23,33.06
539.38,36.82,34.33,33.06
539.53,36.82,34.23,33.06
539.68,36.92,34.33,33.06
539.83,36.82,34.33,32.97
539.98,36.82,34.23,33.06
540.13,36.82,34.33,32.97
540.28,36.82,34.33,33.06
540.43,36.92,34.33,32.97
540.58,36.92,34.23,32.97
540.73,36.92,34.23,33.06
540.88,36.92,34.33,33.06
541.03,36.92,34.33,32.97
541.18,36.82,34.23,32.97
541.33,36.92,34.33,32.97
541.48,36.92,34.33,32.97
541.63,36.92,34.23,32.97
541.78,36.92,34.23,33.06
541.93,36.92,34.23,32.97
542.08,36.92,34.23,33.06
542.23,36.92,34.23,33.06
542.38,36.92,34.33,32.97
542.53,36.92,34.33,32.97
542.68,36.92,34.23,32.97
542.83,36.92,34.23,33.06
542.98,36.92,34.33,32.97
543.13,36.92,34.33,32.97
543.28,37.02,34.23,33.06
543.43,37.02,34.23,32.97
543.58,36.92,34.33,33.06
543.73,37.02,34.33,32.97
543.88,36.92,34.23,33.06
544.03,37.02,34.33,33.06
544.18,37.02,34.33,32.97
544.33,37.02,34.33,33.06
544.48,37.02,34.33,32.97
544.63,37.02,34.23,33.06
544.78,37.02,34.33,32.97
544.92,37.02,34.33,32.97
545.08,37.02,34.23,33.06
545.22,37.02,34.23,32.97
545.38,37.02,34.23,33.06
545.53,37.02,34.33,33.06
545.67,37.02,34.33,33.06
545.83,37.02,34.33,32.97
545.97,37.02,34.33,33.06
546.13,37.02,34.33,33.06
546.28,36.92,34.33,33.06
546.42,37.02,34.33,32.97
546.58,37.02,34.33,33.06
546.72,37.02,34.33,32.97
546.88,37.02,34.33,33.06
547.02,37.02,34.33,33.06
547.17,37.02,34.33,33.06
547.32,37.02,34.33,32.97
547.47,37.02,34.33,33.06
547.62,37.12,34.33,32.97
547.78,37.02,34.33,33.06
547.92,37.12,34.33,32.97
548.07,37.02,34.23,32.97
548.22,37.02,34.33,32.97
548.37,37.12,34.33,32.97
548.53,37.02,34.33,33.06
548.67,37.12,34.33,32.97
548.83,37.02,34.33,32.97
548.97,37.12,34.33,32.97
549.12,37.12,34.33,32.97
549.27,37.02,34.33,33.06
549.42,37.02,34.33,32.97
549.57,37.02,34.33,32.97
549.72,37.12,34.33,32.97
549.87,37.02,34.33,33.06
550.02,37.12,34.33,33.06
550.17,37.02,34.33,32.97
550.32,37.02,34.33,32.97
550.47,37.12,34.33,33.06
550.62,37.02,34.33,32.97
550.77,37.02,34.33,32.97
550.92,37.02,34.33,32.97
551.07,37.12,34.33,32.97
551.22,37.02,34.23,32.97
551.37,37.02,34.33,33.06
551.52,37.02,34.33,33.06
551.67,37.12,34.33,32.97
551.82,37.02,34.33,32.97
551.97,37.02,34.33,32.97
552.12,37.02,34.33,32.97
552.27,37.12,34.33,32.97
552.42,37.02,34.33,32.97
552.57,37.02,34.33,32.97
552.72,37.02,34.33,32.97
552.87,37.02,34.33,32.97
553.02,37.02,34.33,32.97
553.17,37.02,34.33,32.97
553.32,36.92,34.33,32.97
553.47,37.02,34.33,32.97
553.62,37.02,34.33,32.97
553.77,37.02,34.33,33.06
553.92,36.92,34.33,32.97
554.07,37.02,34.33,32.97
554.22,36.92,34.33,32.97
554.37,36.92,34.33,32.97
554.52,36.92,34.33,32.97
554.67,36.92,34.33,32.97
554.82,36.92,34.33,32.87
554.97,36.92,34.33,32.97
555.12,36.92,34.33,32.97
555.27,36.92,34.33,32.97
555.42,36.92,34.33,32.97
555.57,36.92,34.33,32.97
555.72,36.92,34.33,32.97
555.87,36.92,34.33,32.97
556.02,36.92,34.33,32.97
556.17,36.92,34.33,32.97
556.32,37.02,34.33,32.97
556.47,37.02,34.33,32.97
556.62,36.92,34.33,33.06
556.77,37.02,34.42,32.97
556.92,36.92,34.33,32.97
557.07,37.02,34.42,32.97
557.22,36.92,34.33,32.97
557.37,36.92,34.33,32.97
557.52,36.92,34.33,32.87
557.67,37.02,34.33,32.97
557.82,37.02,34.33,32.97
557.97,37.02,34.33,32.97
558.12,37.02,34.42,32.97
558.27,36.92,34.33,32.87
558.42,37.02,34.33,32.97
558.57,36.92,34.33,32.87
558.72,37.02,34.42,32.97
558.87,37.02,34.42,32.97
559.02,36.92,34.33,32.87
559.17,37.02,34.33,32.87
559.32,37.02,34.33,32.97
559.47,37.02,34.42,32.87
559.62,37.02,34.33,32.87
559.77,37.02,34.33,32.97
559.92,37.02,34.33,32.97
560.07,36.92,34.33,32.87
560.22,37.02,34.33,32.97
560.37,37.02,34.33,32.97
560.52,37.02,34.33,32.97
560.67,37.02,34.42,32.87
560.82,36.92,34.33,32.97
560.97,37.02,34.42,32.87
561.12,37.02,34.33,32.87
561.27,37.02,34.33,32.97
561.42,37.02,34.33,32.97
561.57,37.02,34.42,32.87
561.72,37.02,34.33,32.87
561.87,37.02,34.33,32.87
562.02,37.02,34.42,32.97
562.17,37.02,34.42,32.87
562.32,37.02,34.42,32.87
562.47,37.02,34.33,32.87
562.62,36.92,34.33,32.97
562.77,37.02,34.42,32.97
562.92,37.02,34.33,32.87
563.07,37.02,34.42,32.87
563.22,37.02,34.33,32.87
563.37,36.92,34.42,32.87
563.52,37.02,34.42,32.87
563.67,36.92,34.42,32.87
563.82,37.02,34.33,32.87
563.97,37.02,34.33,32.97
564.12,36.92,34.42,32.97
564.27,37.02,34.42,32.87
564.42,37.02,34.33,32.97
564.57,37.02,34.42,32.87
564.72,37.02,34.42,32.87
564.87,37.02,34.33,32.87
565.02,37.02,34.42,32.97
565.17,37.02,34.33,32.87
565.32,37.02,34.42,32.87
565.47,37.02,34.42,32.87
565.62,37.02,34.33,32.97
565.77,37.02,34.33,32.87
565.92,37.02,34.33,32.87
566.07,37.02,34.33,32.87
566.22,37.02,34.33,32.87
566.37,37.02,34.33,32.97
566.52,37.02,34.33,32.97
566.67,37.02,34.42,32.97
566.82,37.02,34.42,32.87
566.97,37.12,34.33,32.87
567.12,37.02,34.33,32.87
567.27,37.02,34.33,32.87
567.42,37.02,34.42,32.87
567.57,37.02,34.33,32.87
567.72,37.12,34.42,32.97
567.87,37.12,34.33,32.97
568.02,37.02,34.42,32.87
568.17,37.12,34.42,32.87
568.32,37.02,34.42,32.87
568.47,37.12,34.33,32.97
568.62,37.12,34.33,32.97
568.77,37.02,34.33,32.97
568.92,37.12,34.42,32.87
569.07,37.12,34.42,32.97
569.22,37.12,34.42,32.87
569.37,37.02,34.42,32.87
569.52,37.12,34.42,32.97
569.67,37.02,34.33,32.97
569.82,37.02,34.33,32.97
569.97,37.02,34.42,32.97
570.12,37.02,34.33,32.87
570.27,37.02,34.42,32.97
570.42,37.02,34.33,32.97
570.57,37.02,34.42,32.87
570.72,37.02,34.42,32.97
570.87,37.02,34.42,32.87
571.02,37.02,34.33,32.97
571.17,37.02,34.33,32.97
571.32,37.02,34.42,32.97
571.47,37.02,34.42,32.97
571.62,37.02,34.42,32.97
571.77,37.02,34.42,32.97
571.92,36.92,34.33,32.97
572.07,37.02,34.42,32.97
572.22,37.02,34.42,32.87
572.37,37.02,34.42,32.97
572.52,37.02,34.33,32.97
572.67,37.02,34.42,32.97
572.82,37.02,34.42,32.87
572.97,37.02,34.42,32.97
573.12,37.02,34.42,32.97
573.27,37.02,34.42,32.97
573.42,37.02,34.42,32.97
573.57,37.12,34.42,32.97
573.72,37.02,34.42,32.97
573.87,37.12,34.42,32.97
574.02,37.02,34.42,32.97
574.17,37.02,34.42,32.97
574.32,37.12,34.42,32.97
574.47,37.12,34.42,32.97
574.62,37.12,34.42,32.97
574.77,37.12,34.42,32.97
574.92,37.12,34.42,32.97
575.07,37.12,34.42,32.97
575.22,37.12,34.42,32.97
575.37,37.12,34.42,32.97
575.52,37.12,34.42,32.97
575.67,37.12,34.42,32.97
575.82,37.12,34.42,33.06
575.97,37.12,34.42,32.97
576.11,37.12,34.42,32.97
576.27,37.12,34.42,32.97
576.41,37.12,34.42,32.97
576.57,37.12,34.42,32.97
576.72,37.12,34.42,32.97
576.86,37.12,34.42,33.06
577.02,37.12,34.42,32.97
577.16,37.12,34.33,32.97
577.32,37.12,34.42,32.97
577.47,37.12,34.42,32.97
577.61,37.12,34.42,32.97
577.77,37.12,34.42,33.06
577.91,37.12,34.42,32.97
578.07,37.12,34.42,32.97
578.21,37.12,34.42,32.97
578.36,37.12,34.42,32.97
578.51,37.12,34.42,33.06
578.66,37.12,34.42,32.97
578.81,37.12,34.42,33.06
578.97,37.22,34.42,32.97
579.11,37.12,34.42,33.06
579.26,37.12,34.42,32.97
579.41,37.12,34.42,32.97
579.56,37.12,34.42,32.97
579.72,37.12,34.42,32.97
579.86,37.12,34.42,33.06
580.02,37.12,34.42,33.06
580.16,37.12,34.42,33.06
580.31,37.22,34.42,33.06
580.46,37.22,34.42,33.06
580.61,37.12,34.42,32.97
580.76,37.12,34.42,33.06
580.91,37.22,34.42,32.97
581.06,37.12,34.42,33.06
581.21,37.12,34.42,33.06
581.36,37.12,34.42,32.97
581.51,37.12,34.42,32.97
581.66,37.22,34.42,33.06
581.81,37.22,34.42,33.06
581.96,37.22,34.52,32.97
582.11,37.22,34.42,33.06
582.26,37.22,34.42,33.06
582.41,37.22,34.42,33.06
582.56,37.12,34.52,33.06
582.71,37.12,34.42,32.97
582.86,37.12,34.42,32.97
583.01,37.22,34.42,33.06
583.16,37.12,34.42,33.06
583.31,37.12,34.52,33.06
583.46,37.12,34.42,32.97
583.61,37.12,34.42,32.97
583.76,37.12,34.42,33.06
583.91,37.12,34.52,32.97
584.06,37.12,34.42,32.97
584.21,37.12,34.42,32.97
584.36,37.22,34.42,33.06
584.51,37.12,34.42,33.06
584.66,37.12,34.42,33.06
584.81,37.12,34.42,32.97
584.96,37.12,34.42,32.97
585.11,37.12,34.42,32.97
585.26,37.22,34.42,33.06
585.41,37.12,34.52,32.97
585.56,37.22,34.42,32.97
585.71,37.22,34.52,33.06
585.86,37.22,34.42,32.97
586.01,37.12,34.42,33.06
586.16,37.22,34.42,32.97
586.31,37.22,34.42,32.97
586.46,37.22,34.42,33.06
586.61,37.22,34.52,32.97
586.76,37.22,34.52,32.97
586.91,37.22,34.52,32.97
587.06,37.22,34.42,33.06
587.21,37.12,34.52,32.97
587.36,37.22,34.52,33.06
587.51,37.22,34.42,32.97
587.66,37.22,34.52,33.06
587.81,37.22,34.52,32.97
587.96,37.12,34.52,32.97
588.11,37.22,34.42,32.97
588.26,37.22,34.52,32.97
588.41,37.22,34.52,33.06
588.56,37.12,34.42,32.97
588.71,37.22,34.52,32.97
588.86,37.22,34.42,32.97
589.01,37.22,34.52,32.97
589.16,37.22,34.52,32.97
589.31,37.12,34.52,32.97
589.46,37.22,34.52,32.97
589.61,37.22,34.42,32.97
589.76,37.12,34.42,32.97
589.91,37.22,34.52,32.97
590.06,37.12,34.52,32.97
590.21,37.22,34.52,32.97
590.36,37.22,34.42,33.06
590.51,37.22,34.52,33.06
590.66,37.22,34.52,32.97
590.81,37.22,34.52,32.97
590.96,37.22,34.52,32.97
591.11,37.12,34.52,32.97
591.26,37.12,34.52,32.97
591.41,37.22,34.52,32.97
591.56,37.22,34.52,32.97
591.71,37.22,34.52,32.97
591.86,37.12,34.52,33.06
592.01,37.12,34.52,33.06
592.16,37.22,34.52,32.97
592.31,37.12,34.52,32.97
592.46,37.22,34.42,32.97
592.61,37.22,34.52,33.06
592.76,37.22,34.52,32.97
592.91,37.22,34.52,32.97
593.06,37.22,34.42,33.06
593.21,37.22,34.52,32.97
593.36,37.12,34.52,32.97
593.51,37.22,34.52,32.97
593.66,37.22,34.52,33.06
593.81,37.22,34.52,32.97
593.96,37.22,34.52,32.97
594.11,37.22,34.52,32.97
594.26,37.22,34.52,32.97
594.41,37.22,34.42,32.97
594.56,37.22,34.52,33.06
594.71,37.22,34.52,32.97
594.86,37.22,34.52,32.97
595.01,37.22,34.52,32.97
595.16,37.22,34.52,33.06
595.31,37.22,34.52,32.97
595.46,37.22,34.52,32.97
595.61,37.22,34.52,32.97
595.76,37.22,34.52,33.06
595.91,37.22,34.52,32.97
596.06,37.12,34.52,32.97
596.21,37.22,34.52,32.97
596.36,37.22,34.42,32.97
596.51,37.22,34.52,32.97
596.66,37.12,34.52,32.97
596.81,37.22,34.52,32.97
596.96,37.22,34.52,33.06
597.11,37.22,34.52,32.97
597.26,37.22,34.52,32.97
597.41,37.22,34.52,32.97
597.56,37.22,34.52,32.97
597.71,37.22,34.42,32.97
597.86,37.22,34.52,32.97
598.01,37.22,34.52,33.06
598.16,37.22,34.52,32.97
598.31,37.22,34.52,32.97
598.46,37.22,34.52,32.97
598.61,37.22,34.52,32.97
598.76,37.22,34.52,32.97
598.91,37.22,34.52,32.97
599.06,37.22,34.52,33.06
599.21,37.22,34.52,32.97
599.36,37.22,34.52,32.97
599.51,37.22,34.52,32.97
599.66,37.22,34.52,32.97
599.81,37.22,34.52,32.97
599.96,37.22,34.52,32.97
600.11,37.22,34.52,32.97
600.26,37.22,34.42,32.97
600.41,37.22,34.52,33.06
600.56,37.22,34.52,32.97
600.71,37.22,34.52,32.97
600.86,37.22,34.52,32.97
601.01,37.22,34.52,33.06
601.16,37.22,34.52,32.97
601.31,37.22,34.52,32.97
601.46,37.22,34.52,32.97
601.61,37.22,34.52,32.97
601.76,37.22,34.52,32.97
601.91,37.22,34.52,32.97
602.06,37.12,34.52,32.97
602.21,37.22,34.52,32.97
602.36,37.22,34.52,32.97
602.51,37.22,34.52,32.97
602.66,37.22,34.52,33.06
602.81,37.22,34.52,32.97
602.96,37.22,34.52,32.97
603.11,37.22,34.52,32.97
603.26,37.22,34.52,32.97
603.41,37.22,34.52,32.97
603.56,37.22,34.52,32.97
603.71,37.22,34.52,32.97
603.86,37.22,34.52,32.97
604.01,37.22,34.52,32.97
604.16,37.22,34.52,32.97
604.31,37.22,34.52,32.97
604.46,37.22,34.52,32.97
604.61,37.22,34.52,32.97
604.76,37.12,34.52,32.97
604.91,37.12,34.52,32.97
605.06,37.12,34.52,32.97
605.21,37.12,34.52,32.97
605.36,37.12,34.52,32.97
605.51,37.12,34.52,32.97
605.66,37.12,34.52,33.06
605.81,37.12,34.52,32.97
605.96,37.12,34.52,32.97
606.11,37.12,34.52,33.06
606.26,37.12,34.52,32.97
606.41,37.12,34.52,33.06
606.56,37.22,34.52,32.97
606.71,37.12,34.52,33.06
606.86,37.12,34.52,32.97
607.01,37.12,34.52,32.97
607.16,37.12,34.52,33.06
607.30,37.12,34.52,33.06
607.46,37.12,34.52,32.97
607.60,37.12,34.52,33.06
607.76,37.12,34.52,33.06
607.91,37.12,34.52,32.97
608.05,37.12,34.52,33.06
608.21,37.12,34.52,33.06
608.35,37.12,34.52,33.06
608.51,37.12,34.52,33.06
608.66,37.12,34.52,33.06
608.80,37.12,34.42,32.97
608.96,37.12,34.52,32.97
609.10,37.12,34.52,33.06
609.26,37.12,34.52,33.06
609.40,37.12,34.52,33.06
609.55,37.12,34.52,33.06
609.70,37.12,34.52,33.06
609.85,37.12,34.52,33.06
610.00,37.12,34.52,33.06
610.16,37.12,34.52,33.06
610.30,37.12,34.52,33.06
610.45,37.12,34.52,33.16
610.60,37.12,34.52,33.06
610.75,37.12,34.52,33.06
610.91,37.12,34.52,33.06
611.05,37.12,34.52,33.06
611.21,37.12,34.52,33.16
611.35,37.12,34.52,33.16
611.50,37.12,34.52,33.06
611.65,37.12,34.52,33.06
611.80,37.12,34.52,33.06
611.95,37.12,34.52,33.16
612.10,37.12,34.52,33.06
612.25,37.12,34.52,33.06
612.40,37.12,34.52,33.16
612.55,37.12,34.52,33.16
612.70,37.12,34.52,33.16
612.85,37.12,34.52,33.06
613.00,37.12,34.52,33.16
613.15,37.12,34.52,33.06
613.30,37.12,34.52,33.16
613.45,37.12,34.52,33.06
613.60,37.12,34.52,33.16
613.75,37.12,34.52,33.16
613.90,37.12,34.52,33.16
614.05,37.12,34.52,33.16
614.20,37.12,34.52,33.16
614.35,37.12,34.52,33.16
614.50,37.02,34.52,33.16
614.65,37.12,34.52,33.16
614.80,37.12,34.42,33.06
614.95,37.12,34.42,33.16
615.10,37.02,34.42,33.16
615.25,37.02,34.52,33.06
615.40,37.02,34.52,33.16
615.55,37.12,34.52,33.16
615.70,37.12,34.42,33.16
615.85,37.02,34.42,33.16
616.00,37.02,34.52,33.16
616.15,37.02,34.52,33.16
616.30,37.02,34.42,33.16
616.45,37.12,34.52,33.16
616.60,37.02,34.42,33.16
616.75,37.02,34.42,33.16
616.90,37.12,34.42,33.26
617.05,37.02,34.42,33.16
617.20,37.02,34.42,33.16
617.35,37.02,34.52,33.16
617.50,37.02,34.42,33.16
617.65,37.12,34.52,33.16
617.80,37.02,34.52,33.16
617.95,37.02,34.52,33.16
618.10,37.02,34.42,33.16
618.25,37.02,34.52,33.16
618.40,37.02,34.42,33.16
618.55,37.02,34.52,33.16
618.70,37.02,34.52,33.16
618.85,37.02,34.42,33.16
619.00,37.12,34.42,33.16
619.15,37.02,34.42,33.16
619.30,37.02,34.42,33.16
619.45,37.02,34.42,33.06
619.60,37.02,34.42,33.16
619.75,37.02,34.42,33.16
619.90,37.02,34.42,33.16
620.05,37.02,34.42,33.06
620.20,37.02,34.42,33.16
620.35,37.02,34.42,33.16
620.50,37.02,34.42,33.16
620.65,37.02,34.42,33.16
620.80,37.02,34.42,33.16
620.95,37.02,34.42,33.16
621.10,37.02,34.42,33.16
621.25,37.02,34.42,33.16
621.40,37.02,34.42,33.16
621.55,37.02,34.42,33.26
621.70,37.02,34.42,33.16
621.85,37.02,34.42,33.16
622.00,36.92,34.42,33.16
622.15,37.02,34.42,33.16
622.30,37.02,34.42,33.16
622.45,37.02,34.42,33.16
622.60,36.92,34.42,33.16
622.75,37.02,34.42,33.16
622.90,37.02,34.42,33.16
623.05,36.92,34.42,33.26
623.20,36.92,34.42,33.26
623.35,36.92,34.42,33.16
623.50,37.02,34.42,33.16
623.65,37.02,34.42,33.26
623.80,36.92,34.42,33.26
623.95,37.02,34.42,33.16
624.10,36.92,34.42,33.16
624.25,37.02,34.42,33.16
624.40,36.92,34.42,33.16
624.55,36.92,34.42,33.16
624.70,37.02,34.42,33.16
624.85,36.92,34.42,33.16
625.00,36.92,34.42,33.26
625.15,36.92,34.42,33.26
625.30,36.92,34.42,33.16
625.45,36.92,34.52,33.16
625.60,36.92,34.42,33.16
625.75,36.92,34.42,33.16
625.90,36.92,34.42,33.26
626.05,36.92,34.42,33.26
626.20,37.02,34.42,33.26
626.35,36.92,34.42,33.16
626.50,36.92,34.52,33.26
626.65,36.92,34.42,33.16
626.80,37.02,34.52,33.26
626.95,37.02,34.42,33.26
627.10,37.02,34.42,33.16
627.25,36.92,34.42,33.26
627.40,37.02,34.42,33.16
627.55,37.02,34.42,33.16
627.70,37.02,34.42,33.26
627.85,37.02,34.52,33.16
628.00,37.02,34.42,33.16
628.15,37.02,34.42,33.16
628.30,37.02,34.42,33.26
628.45,37.02,34.52,33.16
628.60,37.02,34.52,33.16
628.75,37.02,34.52,33.16
628.90,37.02,34.42,33.16
629.05,37.02,34.52,33.16
629.20,37.02,34.52,33.16
629.35,37.02,34.52,33.16
629.50,37.02,34.42,33.16
629.65,37.02,34.42,33.16
629.80,37.02,34.42,33.16
629.95,36.92,34.52,33.16
630.10,37.02,34.42,33.16
630.25,37.02,34.42,33.16
630.40,37.02,34.52,33.06
630.55,37.02,34.52,33.06
630.70,37.02,34.52,33.16
630.85,37.02,34.52,33.16
631.00,37.02,34.42,33.16
631.15,37.02,34.52,33.16
631.30,37.02,34.52,33.16
631.45,37.02,34.42,33.06
631.60,37.02,34.42,33.16
631.75,37.02,34.52,33.16
631.90,37.02,34.52,33.06
632.05,37.02,34.52,33.06
632.20,37.02,34.52,33.16
632.35,37.02,34.42,33.06
632.50,37.02,34.52,33.16
632.65,37.12,34.52,33.16
632.80,37.02,34.52,33.16
632.95,37.12,34.52,33.16
633.10,37.12,34.52,33.06
633.25,37.12,34.52,33.06
633.40,37.02,34.52,33.06
633.55,37.12,34.52,33.16
633.70,37.02,34.52,33.16
633.85,37.02,34.52,33.16
634.00,37.12,34.52,33.16
634.15,37.12,34.52,33.16
634.30,37.12,34.52,33.16
634.45,37.02,34.52,33.16
634.60,37.12,34.52,33.06
634.75,37.02,34.52,33.16
634.90,37.02,34.52,33.06
635.05,37.12,34.52,33.16
635.20,37.02,34.52,33.06
635.35,37.02,34.52,33.16
635.50,37.02,34.52,33.16
635.65,37.02,34.52,33.16
635.80,37.02,34.52,33.16
635.95,37.02,34.52,33.16
